Waktu,Kecerahan,Temperature,Latitude,Longtitude
510.5192863,17.29999924,26.39999962,-6.93892237,107.551272
520.5159079,13.80000019,26.39999962,-6.93885778,107.551172
530.5545284,13,26.39999962,-6.93878961,107.5510738
540.5481045,16,26.39999962,-6.93869128,107.5509808
550.5421307,9.300000191,26.39999962,-6.93859487,107.5508987
560.5385682,15,26.10000038,-6.93849444,107.5508195
570.5304459,17.89999962,26.39999962,-6.93840438,107.5507354
580.5238113,18.20000076,26.39999962,-6.93828284,107.5506966
590.5173147,18.20000076,26.39999962,-6.93816006,107.550651
600.5583834,18.10000038,26.39999962,-6.93803494,107.5506165
610.5536542,18.10000038,26.39999962,-6.93791495,107.5505915
620.5461077,18.20000076,26.10000038,-6.93779395,107.5505795
630.5396213,18.20000076,26.39999962,-6.9376815,107.5505718
640.5343638,18.20000076,26.10000038,-6.93757116,107.5505756
650.5305932,18,26.10000038,-6.93745117,107.5505872
660.5223037,11.39999962,26.10000038,-6.93734152,107.5506075
670.565722,11.10000038,26.10000038,-6.93723261,107.5506419
680.5581433,11,26.10000038,-6.93712765,107.55067
690.5518981,15.10000038,26.10000038,-6.93702185,107.5507059
700.5468999,11.60000038,26.10000038,-6.93692177,107.5507336
710.5402487,12.10000038,26.10000038,-6.93681282,107.5507705
720.5325219,15.60000038,26.10000038,-6.93670566,107.5507974
730.5266005,11.10000038,26.10000038,-6.93659574,107.5508206
740.5727446,14.30000019,26.10000038,-6.93648899,107.5508445
750.5640327,17.70000076,26.10000038,-6.93638121,107.5508545
760.557137,18.20000076,26.10000038,-6.93626819,107.550864
770.5508215,18.20000076,26.10000038,-6.93615416,107.5508499
780.5454988,17.39999962,26.10000038,-6.93603378,107.5508561
790.5386139,17.5,26.10000038,-6.9359156,107.5508331
800.5325278,17.70000076,26.10000038,-6.93579438,107.5508137
810.5753219,13,26.10000038,-6.93568235,107.5507847
820.5692802,12.30000019,26.10000038,-6.93557018,107.5507477
830.5637475,14,25.70000076,-6.93546328,107.5507067
840.5564397,18.60000038,26.10000038,-6.93535992,107.5506599
850.550469,18.20000076,25.70000076,-6.93525735,107.5506052
860.5436812,17.89999962,26.10000038,-6.93515267,107.5505455
870.536708,18.10000038,26.10000038,-6.93505058,107.5504892
880.5827956,17.70000076,26.10000038,-6.93494233,107.5504208
890.5738523,17.79999924,25.70000076,-6.93483612,107.5503514
900.5686981,17.79999924,25.70000076,-6.9347347,107.5502922
910.563748,17.29999924,25.70000076,-6.93462664,107.5502187
920.5558618,18.10000038,25.70000076,-6.93451834,107.5501475
930.5502746,16.79999924,25.70000076,-6.93441263,107.5500882
940.54191,18,25.70000076,-6.93430415,107.5500071
950.5858519,16.60000038,25.70000076,-6.93419515,107.5499339
960.5798756,18.5,25.70000076,-6.93409368,107.5498657
970.5728092,17.89999962,25.70000076,-6.93398537,107.5497991
980.5691923,18.20000076,25.70000076,-6.9338754,107.5497256
990.5628964,15.80000019,25.70000076,-6.93375805,107.5496414
1000.556675,16.70000076,25.70000076,-6.93363971,107.5495561
1010.550154,17.20000076,25.70000076,-6.93353449,107.5494909
1020.591225,17.70000076,25.70000076,-6.93343395,107.5494117
1030.584735,14.10000038,25.70000076,-6.93332566,107.5493349
1040.578754,18.29999924,25.70000076,-6.93320807,107.549248
1050.570478,18,25.70000076,-6.93308506,107.5491602
1060.564414,17.79999924,25.70000076,-6.93297084,107.5490716
1070.558144,17.5,25.70000076,-6.93286043,107.5489938
1080.552248,18,25.70000076,-6.93275402,107.548908
1090.595438,11.80000019,25.70000076,-6.9326262,107.5488218
1100.587581,11.89999962,25.70000076,-6.9325085,107.548746
1110.581568,13.19999981,25.70000076,-6.93239131,107.5486642
1120.576429,14.30000019,25.70000076,-6.93227451,107.5485845
1130.571543,14.30000019,25.70000076,-6.93214955,107.5485024
1140.563791,12.89999962,25.39999962,-6.93202914,107.5484135
1150.55785,12.60000038,25.70000076,-6.93190221,107.5483204
1160.600939,15.19999981,25.70000076,-6.93177634,107.5482363
1170.594229,16.29999924,25.39999962,-6.93165236,107.5481515
1180.591439,18.10000038,25.39999962,-6.93152235,107.5480608
1190.582071,14,25.39999962,-6.93139157,107.5479716
1200.578658,13.69999981,25.39999962,-6.93126814,107.5478786
1210.572066,14.10000038,25.39999962,-6.9311378,107.5477832
1220.563731,15.10000038,25.39999962,-6.93101198,107.5476975
1230.655506,16.10000038,25.39999962,-6.9308784,107.5476008
1240.599669,12.30000019,25.39999962,-6.93073719,107.5474984
1250.595353,14.69999981,25.39999962,-6.93060922,107.547407
1260.585921,13.39999962,25.39999962,-6.93048739,107.5473239
1270.580847,14.39999962,25.39999962,-6.93035428,107.5472322
1280.574541,13.60000038,25.39999962,-6.93022872,107.5471442
1290.568542,13.5,25.10000038,-6.93010582,107.5470538
1300.609417,13.39999962,25.39999962,-6.92997845,107.5469537
1310.606667,14.60000038,25.39999962,-6.92984853,107.5468695
1320.600409,18,25.39999962,-6.92971743,107.5467775
1330.594128,17.20000076,25.39999962,-6.92959628,107.5466888
1340.585018,10.19999981,25.10000038,-6.92946558,107.5466065
1350.580108,7.900000095,25.39999962,-6.92933021,107.5465215
1360.573776,16.60000038,25.39999962,-6.92920167,107.5464388
1370.615992,14.39999962,25.39999962,-6.929058,107.5463608
1380.612623,13.60000038,25.10000038,-6.92891987,107.5462813
1390.605157,14.69999981,25.39999962,-6.92877229,107.5462033
1400.597458,16.20000076,25.39999962,-6.92863466,107.546131
1410.591461,16.29999924,25.39999962,-6.92849244,107.5460541
1420.586761,18.39999962,25.39999962,-6.92834922,107.5459841
1430.582279,16,25.10000038,-6.92820402,107.5459165
1440.622658,10.19999981,25.39999962,-6.92805599,107.5458467
1450.615823,17.10000038,25.10000038,-6.92791098,107.5457746
1460.608944,16.79999924,25.10000038,-6.92776814,107.545709
1470.602986,15.60000038,25.10000038,-6.92762992,107.5456456
1480.596348,16.20000076,25.10000038,-6.92748999,107.5455833
1490.590585,16.5,25.10000038,-6.92735685,107.5455184
1500.586286,16,25.10000038,-6.92721267,107.5454584
1510.626466,16.5,25.10000038,-6.92706539,107.545392
1520.622293,16.20000076,25.10000038,-6.92691159,107.5453344
1530.616534,14.30000019,25.10000038,-6.92675547,107.5452753
1540.610277,15.60000038,25.10000038,-6.92661129,107.5452213
1550.601823,16.39999962,25.10000038,-6.92646175,107.5451689
1560.593911,16.20000076,25.10000038,-6.92630433,107.5451149
1570.587529,14.39999962,25.10000038,-6.92614476,107.5450629
1580.632845,17.20000076,25.10000038,-6.92598433,107.5450152
1590.623958,17.70000076,25.10000038,-6.92582652,107.5449671
1600.620463,15.69999981,25.10000038,-6.92566519,107.5449243
1610.612673,17.39999962,25.10000038,-6.92550899,107.5448846
1620.606801,14.19999981,25.10000038,-6.92535249,107.5448431
1630.598944,17.29999924,25.10000038,-6.92519461,107.5448066
1640.593219,16.29999924,25.10000038,-6.92504063,107.5447669
1650.637185,12.30000019,25.10000038,-6.92488686,107.5447336
