Waktu,Kecerahan,Temperature,Latitude,Longtitude
9.574680361,6.699999809,27.70000076,-6.9011484,107.6173218
19.53897432,6.699999809,28,-6.9007711,107.6165381
29.48570759,7,27.70000076,-6.902156,107.6139486
39.52514316,6.800000191,28,-6.8989391,107.6139486
49.5113541,9.199999809,28.29999924,-6.8989391,107.6139486
59.50270045,7.099999905,28,-6.9006596,107.6109893
69.48765065,9.199999809,27.70000076,-6.9006596,107.6109893
79.5274182,7.699999809,28,-6.9041703,107.6117291
